state,county,total_votes,percent
Louisiana,Terrebonne Parish,49164,94
Louisiana,Union Parish,12201,92
Louisiana,Vermilion Parish,28708,95
Louisiana,Vernon Parish,18629,93
Louisiana,Washington Parish,20863,94
Louisiana,Webster Parish,20626,88
Louisiana,West Baton Rouge Parish,14307,95
Louisiana,West Carroll Parish,5330,95
Louisiana,West Feliciana Parish,6495,95
Louisiana,Winn Parish,7318,85
Maine,Aroostook Cty Townships,412,95
Maine,Franklin Cty Townships,262,0
Maine,Hancock Cty Townships,59,0
Maine,Oxford Cty Townships,431,0
Maine,Penobscot Cty Townships,526,0
Maine,Piscataquis Cty Townshps,209,42
Maine,Somerset Cty Townships,268,0
Maine,Washington Cty Townships,332,0
Maine,Indian Township Vtng Dst,285,0
Maine,Oxbow Plt.,52,0
Maine,Pleasant Point Votng Dst,269,0
Maine,Auburn,13349,93
Maine,Durham,2789,95
Maine,Greene,2642,99
Maine,Leeds,1405,95
Maine,Lewiston,17321,99
Maine,Lisbon,5352,95
Maine,Livermore,1429,95
Maine,Livermore Falls,1591,88
Maine,Mechanic Falls,1712,99
Maine,Minot,1828,95
Maine,Poland,3501,99
Maine,Sabattus,3069,94
Maine,Turner,3428,99
Maine,Wales,968,95
Maine,Allagash,184,92
Maine,Amity,137,0
Maine,Ashland,672,0
Maine,Blaine,437,0
Maine,Bridgewater,342,87
Maine,Caribou,4063,99
Maine,Cary Plt.,129,0
Maine,Castle Hill,246,93
Maine,Caswell,162,0
Maine,Chapman,309,90
Maine,Crystal,168,95
Maine,Cyr Plt.,59,0
Maine,Dyer Brook,169,89
Maine,Eagle Lake,519,89
Maine,Easton,741,95
Maine,Fort Fairfield,1827,93
Maine,Fort Kent,2342,95
Maine,Frenchville,674,89
Maine,Garfield Plt.,59,0
Maine,Glenwood Plt.,7,0
Maine,Grand Isle,256,91
Maine,Hamlin,116,0
Maine,Hammond,56,0
Maine,Haynesville,66,0
Maine,Hersey,39,95
Maine,Hodgdon,752,95
Maine,Houlton,2740,99
Maine,Island Falls,467,95
Maine,Limestone,953,80
Maine,Linneus,517,95
Maine,Littleton,548,95
Maine,Ludlow,254,0
Maine,Macwahoc Plt.,53,81
Maine,Madawaska,2112,99
Maine,Mapleton,1247,93
Maine,Mars Hill,849,87
Maine,Masardis,167,0
Maine,Merrill,153,89
Maine,Monticello,452,95
Maine,Moro Plt.,31,0
Maine,Nashville Plt.,23,95
Maine,New Canada,296,54
Maine,New Limerick,370,95
Maine,New Sweden,405,80
Maine,Oakfield,422,0
Maine,Orient,107,0
Maine,Penobscot Nation Vot Dst,296,0
Maine,Perham,235,0
Maine,Portage Lake,278,95
Maine,Presque Isle,4731,89
Maine,Reed Plt.,93,0
Maine,Saint Agatha,634,95
Maine,St. Francis,278,0
Maine,St. John Plt.,186,92
Maine,Sherman,703,95
Maine,Smyrna,167,94
Maine,Stockholm,175,91
Maine,Van Buren,1034,0
Maine,Wade,163,87
Maine,Wallagrass,323,90
Maine,Washburn,915,90
Maine,Westfield,298,90
Maine,Westmanland,56,0
Maine,Weston,207,88
Maine,Winterville Plt.,156,80
Maine,Woodland,734,90
Maine,Baldwin,1007,95
Maine,Bridgton,3268,99
Maine,Brunswick,14351,95
Maine,Cape Elizabeth,7009,99
Maine,Casco,2324,95
Maine,Chebeague Island,358,0
Maine,Cumberland,6045,99
Maine,Falmouth,8405,95
Maine,Freeport,5764,95
Maine,Frye Island,89,64
Maine,Gorham,10638,95
Maine,Gray,5250,95
Maine,Harpswell,3718,95
Maine,Harrison,1610,95
Maine,Long Island,230,83
Maine,Naples,2497,95
Maine,New Gloucester,3596,95
Maine,North Yarmouth,2722,95
Maine,Portland,45198,92
Maine,Pownal,1157,95
Maine,Raymond,3091,95
Maine,Scarborough,14461,95
Maine,Sebago,1228,95
Maine,South Portland,16364,99
Maine,Standish,6202,99
Maine,Westbrook,11318,99
Maine,Windham,11436,99
Maine,Yarmouth,5898,95
Maine,Avon,267,0
Maine,Carrabassett Valley,490,95
Maine,Carthage,313,0
Maine,Chesterville,808,0
Maine,Coplin Plt.,110,0
Maine,Dallas Plt.,252,0
Maine,Eustis,451,95
Maine,Farmington,1676,99
Maine,Industry,509,95
Maine,Jay,2819,95
Maine,Kingfield,865,95
Maine,New Sharon,1010,95
Maine,New Vineyard,473,95
Maine,Phillips,693,0
Maine,Rangeley,798,95
Maine,Rangeley Plt.,179,81
Maine,Sandy River Plt.,105,0
Maine,Strong,835,95
Maine,Temple,356,0
Maine,Weld,320,93
Maine,Wilton,2512,87
Maine,Amherst,194,0
Maine,Aurora,85,0
Maine,Bar Harbor,3311,95
Maine,Blue Hill,1962,95
Maine,Brooklin,629,95
Maine,Brooksville,714,95
Maine,Bucksport,2855,99
Maine,Castine,626,80
Maine,Cranberry Isles,174,79
Maine,Dedham,1180,95
Maine,Deer Isle,1319,95
Maine,Eastbrook,265,0
Maine,Ellsworth,3984,99
Maine,Franklin,874,95
Maine,Frenchboro,46,67
Maine,Gouldsboro,1129,95
Maine,Great Pond,47,91
Maine,Hancock,1432,95
Maine,Lamoine,1183,95
Maine,Mariaville,316,0
Maine,Mount Desert,1488,99
Maine,Orland,1527,93
Maine,Osborn,47,0
Maine,Otis,473,95
Maine,Penobscot,851,99
Maine,Sedgwick,806,95
Maine,Sorrento,222,0
Maine,Southwest Harbor,1203,95
Maine,Stonington,675,95
Maine,Sullivan,721,0
Maine,Surry,1077,95
Maine,Swan's Island,273,95
Maine,Tremont,1019,95
Maine,Trenton,947,95
Maine,Verona,346,0
Maine,Waltham,230,0
Maine,Winter Harbor,331,95
Maine,Albion,1264,95
Maine,Augusta,9878,95
Maine,Belgrade,2226,99
Maine,Benton,1673,95
Maine,Chelsea,1630,95
Maine,China,2708,95
Maine,Clinton,1797,99
Maine,Farmingdale,1834,95
Maine,Fayette,855,95
Maine,Gardiner,3380,95
Maine,Hallowell,1746,95
Maine,Litchfield,2177,99
Maine,Manchester,1777,95
Maine,Monmouth,2602,95
Maine,Mount Vernon,1125,0
Maine,Oakland,3628,99
Maine,Pittston,1821,95
Maine,Randolph,1089,94
Maine,Readfield,1780,95
Maine,Rome,652,0
Maine,Sidney,2954,99
Maine,Unity,950,99
Maine,Vassalboro,2663,95
Maine,Vienna,423,95
Maine,Waterville,7940,95
Maine,Wayne,869,99
Maine,West Gardiner,2381,95
Maine,Windsor,1492,95
Maine,Winslow,4679,99
Maine,Winthrop,3982,94
Maine,Appleton,941,95
Maine,Camden,3711,95
Maine,Cushing,954,95
Maine,Friendship,821,95
Maine,Hope,1122,95
Maine,Isle Au Haut,72,0
Maine,Matinicus Isle Plt.,60,0
Maine,North Haven,313,0
Maine,Owl's Head,1108,95
Maine,Rockland,609,99
Maine,Rockport,2499,95
Maine,St. George,1796,95
Maine,South Thomaston,987,95
Maine,Thomaston,1626,95
Maine,Union,1500,95
Maine,Vinalhaven,846,95
Maine,Warren,2253,99
Maine,Washington,1017,95
Maine,Alna,513,95
Maine,Boothbay,2255,95
Maine,Boothbay Harbor,1488,94
Maine,Bremen,543,0
Maine,Bristol,2017,95
Maine,Damariscotta,1495,99
Maine,Dresden,1163,95
Maine,Edgecomb,884,0
Maine,Jefferson,1729,95
Maine,Monhegan Plt.,66,94
Maine,Newcastle,1299,95
Maine,Nobleboro,1266,95
Maine,Somerville,374,95
Maine,South Bristol,678,95
Maine,Southport,456,95
Maine,Waldoboro,3025,95
Maine,Westport,551,95
Maine,Whitefield,1483,99
Maine,Wiscasset,2401,95
Maine,Andover,585,92
Maine,Bethel,1836,95
Maine,Brownfield,952,99
Maine,Buckfield,1189,92
Maine,Byron,102,0
Maine,Canton,563,95
Maine,Denmark,805,95
Maine,Dixfield,1302,99
Maine,Fryeburg,1944,95
Maine,Gilead,133,0
Maine,Greenwood,506,95
Maine,Hanover,213,93
Maine,Hartford,724,99
Maine,Hebron,813,95
Maine,Hiram,912,95
Maine,Lincoln Plt.,33,0
Maine,Lovell,773,95
Maine,Magalloway Plt.,20,0
Maine,Mexico,1448,88
Maine,Newry,299,95
Maine,Norway,2859,95
Maine,Otisfield,1181,95
Maine,Oxford,2336,99
Maine,Paris,2943,95
Maine,Peru,1060,86
Maine,Porter,884,95
Maine,Roxbury,274,0
Maine,Rumford,3097,92
Maine,Stoneham,198,0
Maine,Stow,236,0
Maine,Sumner,588,94
Maine,Sweden,274,0
Maine,Upton,69,0
Maine,Waterford,1009,95
Maine,West Paris,1091,88
Maine,Woodstock,842,95
Maine,Alton,515,0
Maine,Bangor,17738,83
Maine,Bradford,733,0
Maine,Bradley,890,95
Maine,Brewer,5264,99
Maine,Burlington,217,95
Maine,Carmel,1749,95
Maine,Carroll Plt.,108,83
Maine,Charleston,757,99
Maine,Chester,363,0
Maine,Clifton,561,95
Maine,Corinna,1253,95
Maine,Corinth,1663,95
Maine,Dexter,1968,94
Maine,Dixmont,791,92
Maine,Drew Plt.,28,0
Maine,East Millinocket,1023,95
Maine,Eddington,1479,95
Maine,Edinburg,85,0
Maine,Enfield,876,99
Maine,Etna,705,95
Maine,Exeter,601,95
Maine,Garland,605,99
Maine,Glenburn,2811,99
Maine,Greenbush,760,94
Maine,Hampden,4930,99
Maine,Hermon,3862,95
Maine,Holden,2131,99
Maine,Howland,747,86
Maine,Hudson,820,75
Maine,Kenduskeag,770,99
Maine,LaGrange,401,0
Maine,Lakeville,92,0
Maine,Lee,574,89
Maine,Levant,1678,99
Maine,Lincoln,2710,95
Maine,Lowell,256,99
Maine,Mattawamkeag,433,90
Maine,Maxfield,67,0
Maine,Medway,818,0
Maine,Milford,1851,99
Maine,Millinocket,2757,87
Maine,Mount Chase,132,92
Maine,Newburgh,1034,95
Maine,Newport,1917,0
Maine,Old Town,4259,99
Maine,Orono,5244,99
Maine,Orrington,2608,95
Maine,Passadumkeag,239,0
Maine,Patten,555,0
Maine,Plymouth,746,99
Maine,Seboeis Plt.,39,95
Maine,Springfield,198,0
Maine,Stacyville,244,0
Maine,Stetson,786,0
Maine,Veazie,1236,95
Maine,Webster Plt.,37,0
Maine,Winn,223,0
Maine,Woodville,150,0
Maine,Abbot,441,95
Maine,Atkinson,209,83
Maine,Beaver Cove,115,0
Maine,Bowerbank,101,0
Maine,Brownville,777,95
Maine,Dover-Foxcroft,2338,95
Maine,Greenville,1242,93
Maine,Guilford,734,99
Maine,Kingsbury Plt.,22,0
Maine,Lake View Plt.,83,0
Maine,Medford,170,95
Maine,Milo,1291,95
Maine,Monson,489,95
Maine,Parkman,531,92
Maine,Sangerville,790,95
Maine,Sebec,424,95
Maine,Shirley,167,0
Maine,Wellington,143,0
Maine,Willimantic,97,0
Maine,Arrowsic,359,95
Maine,Bath,5149,95
Maine,Bowdoin,1896,95
Maine,Bowdoinham,2026,95
Maine,Georgetown,817,95
Maine,Phippsburg,1550,95
Maine,Richmond,2064,95
Maine,Topsham,6553,99
Maine,West Bath,1330,95
Maine,Woolwich,2175,95
Maine,Anson,1269,95
Maine,Athens,532,95
Maine,Bingham,579,95
Maine,Brighton Plt.,55,0
Maine,Cambridge,296,0
Maine,Canaan,1239,93
Maine,Caratunk,59,0
Maine,Cornville,791,95
Maine,Dennistown Plt.,28,0
Maine,Detroit,448,95
Maine,Embden,581,95
Maine,Fairfield,3624,94
Maine,Harmony,524,0
Maine,Hartland,966,93
Maine,Highland Plt.,116,99
Maine,Jackman,582,0
Maine,Madison,2461,95
Maine,Mercer,452,0
Maine,Moose River,132,0
Maine,Moscow,282,95
Maine,New Portland,475,0
Maine,Norridgewock,1982,95
Maine,Palmyra,1189,95
Maine,Pittsfield,2042,99
Maine,Pleasant Ridge Plt.,59,0
Maine,Ripley,288,95
Maine,St. Albans,1259,0
Maine,Skowhegan,4437,95
Maine,Smithfield,671,93
Maine,Solon,653,95
Maine,Starks,378,95
Maine,The Forks Plt.,51,0
Maine,West Forks Plt.,56,0
Maine,Belfast,4255,95
Maine,Belmont,616,95
Maine,Brooks,627,95
Maine,Burnham,739,87
Maine,Frankfort,722,94
Maine,Freedom,472,95
Maine,Islesboro,460,95
Maine,Jackson,356,95
Maine,Knox,1003,99
Maine,Liberty,603,95
Maine,Lincolnville,1666,95
Maine,Monroe,600,95
Maine,Montville,693,95
Maine,Morrill,584,95
Maine,Northport,1103,95
Maine,Palermo,953,95
Maine,Prospect,449,94
Maine,Searsmont,923,95
Maine,Searsport,1680,95
Maine,Stockton Springs,1085,95
Maine,Swanville,827,99
Maine,Thorndike,475,0
Maine,Troy,616,0
Maine,Waldo,526,95
Maine,Winterport,2326,99
Maine,Addison,707,99
Maine,Alexander,338,91
Maine,Baileyville,761,88
Maine,Baring Plt.,138,0
Maine,Beals,309,0
Maine,Beddington,45,0
Maine,Calais,1648,92
Maine,Charlotte,204,0
Maine,Cherryfield,641,99
Maine,Columbia,233,0
Maine,Columbia Falls,325,95
Maine,Cooper,148,68
Maine,Crawford,83,0
Maine,Cutler,316,0
Maine,Danforth,399,0
Maine,Deblois,44,0
Maine,Dennysville,357,0
Maine,East Machias,792,95
Maine,Eastport,929,90
Maine,Grand Lake Stream Plt,115,85
Maine,Harrington,531,95
Maine,Jonesboro,360,0
Maine,Jonesport,733,0
Maine,Lubec,874,95
Maine,Machias,1032,87
Maine,Machiasport,542,95
Maine,Marshfield,316,99
Maine,Meddybemps,113,0
Maine,Milbridge,741,95
Maine,Northfield,123,95
Maine,Pembroke,545,0
Maine,Perry,509,0
Maine,Princeton,550,85
Maine,Robbinston,356,0
Maine,Roque Bluffs,192,0
Maine,Steuben,686,95
Maine,Talmadge,43,0
Maine,Topsfield,138,90
Maine,Vanceboro,121,0
Maine,Waite,67,0
Maine,Wesley,89,0
Maine,Whiting,374,0
Maine,Whitneyville,125,0
Maine,Acton,1614,95
Maine,Alfred,2010,95
Maine,Arundel,2709,95
Maine,Berwick,4310,95
Maine,Biddeford,11049,95
Maine,Buxton,5284,95
Maine,Cornish,900,95
Maine,Dayton,1364,95
Maine,Eliot,4668,95
Maine,Hollis,2838,95
Maine,Kennebunk,8061,95
Maine,Kennebunkport,2581,99
Maine,Kittery,6133,95
Maine,Lebanon,3509,95
Maine,Limerick,1849,99
Maine,Limington,2257,95
Maine,Lyman,2815,95
Maine,Newfield,934,95
Maine,North Berwick,3120,95
Maine,Ogunquit,963,95
Maine,Old Orchrd Bch,6008,95
Maine,Parsonsfield,1109,95
Maine,Saco,12254,95
Maine,Sanford,8745,99
Maine,Shapleigh,1700,95
Maine,South Berwick,4663,99
Maine,Waterboro,4302,95
Maine,Wells,7161,95
Maine,York,9604,95
Maryland,Allegany County,34332,83
Maryland,Anne Arundel County,302491,86
Maryland,Baltimore County,437564,69
Maryland,Calvert County,53097,89
Maryland,Caroline County,15807,83
Maryland,Carroll County,102870,84
Maryland,Cecil County,50701,88
Maryland,Charles County,87699,74
Maryland,Dorchester County,17061,78
Maryland,Frederick County,140758,93
Maryland,Garrett County,15692,95
Maryland,Harford County,149713,77
Maryland,Howard County,181656,95
Maryland,Kent County,11224,87
Maryland,Montgomery County,536338,64
Maryland,Prince George's County,312395,99
Maryland,Queen Anne's County,29706,95
Maryland,St. Mary's County,55823,95
Maryland,Somerset County,11516,79
Maryland,Talbot County,23019,93
Maryland,Washington County,73910,85
Maryland,Wicomico County,47653,90
Maryland,Worcester County,31666,74
Maryland,Baltimore city,279607,74
Massachusetts,Barnstable,29152,93
Massachusetts,Bourne,12170,93
Massachusetts,Brewster,7489,95
Massachusetts,Chatham,5122,95
Massachusetts,Dennis,9654,99
Massachusetts,Eastham,4274,95
Massachusetts,Falmouth,22340,95
Massachusetts,Harwich,9465,95
Massachusetts,Mashpee,9887,95
Massachusetts,Orleans,5075,94
Massachusetts,Provincetown,2667,95
Massachusetts,Sandwich,14214,95
Massachusetts,Truro,1757,95
Massachusetts,Wellfleet,2502,95
Massachusetts,Yarmouth,15743,95
Massachusetts,Adams,4392,0
Massachusetts,Alford,327,95
Massachusetts,Becket,1123,0
Massachusetts,Cheshire,2036,95
Massachusetts,Clarksburg,966,0
Massachusetts,Dalton,3761,0
Massachusetts,Egremont,909,95
Massachusetts,Florida,434,0
Massachusetts,Great Barrington,4072,95
Massachusetts,Hancock,426,95
Massachusetts,Hinsdale,1214,95
Massachusetts,Lanesborough,1891,95
Massachusetts,Lee,3313,95
Massachusetts,Lenox,3339,0
Massachusetts,Monterey,593,95
Massachusetts,Mount Washington,116,95
Massachusetts,New Ashford,175,0
Massachusetts,New Marlborough,1057,91
Massachusetts,North Adams,6342,93
Massachusetts,Otis,999,95
Massachusetts,Peru,561,95
Massachusetts,Pittsfield,22062,95
Massachusetts,Richmond,1084,95
Massachusetts,Sandisfield,527,95
Massachusetts,Savoy,419,95
Massachusetts,Sheffield,2092,95
Massachusetts,Stockbridge,1411,95
Massachusetts,Tyringham,320,95
Massachusetts,Washington,356,95
Massachusetts,West Stockbridge,1200,81
Massachusetts,Williamstown,4058,90
Massachusetts,Windsor,567,84
Massachusetts,Acushnet,6234,94
Massachusetts,Attleboro,22781,95
Massachusetts,Berkley,4027,95
Massachusetts,Dartmouth,18187,95
Massachusetts,Dighton,4506,95
Massachusetts,Easton,14206,95
Massachusetts,Fairhaven,9585,95
Massachusetts,Fall River,33218,95
Massachusetts,Freetown,5621,95
Massachusetts,Mansfield,14365,95
Massachusetts,New Bedford,36725,93
Massachusetts,North Attleborough,16294,95
Massachusetts,Norton,10870,95
Massachusetts,Raynham,8604,95
Massachusetts,Rehoboth,7589,95
Massachusetts,Seekonk,8626,95
Massachusetts,Somerset,11054,99
Massachusetts,Swansea,9720,95
Massachusetts,Taunton,26721,95
Massachusetts,Westport,9981,95
Massachusetts,Aquinnah,325,95
Massachusetts,Chilmark,868,95
Massachusetts,Edgartown,3089,95
Massachusetts,Gosnold,95,0
Massachusetts,Oak Bluffs,3370,95
Massachusetts,Tisbury,2922,94
Massachusetts,West Tisbury,2498,92
Massachusetts,Amesbury,9955,95
Massachusetts,Andover,20704,95
Massachusetts,Beverly,23648,95
Massachusetts,Boxford,5515,95
Massachusetts,Danvers,16748,99
Massachusetts,Essex,2445,95
Massachusetts,Georgetown,5432,95
Massachusetts,Gloucester,17733,95
Massachusetts,Groveland,4389,95
Massachusetts,Hamilton,4823,99
Massachusetts,Haverhill,32075,95
Massachusetts,Ipswich,9215,95
Massachusetts,Lawrence,26877,86
Massachusetts,Lynn,37290,94
Massachusetts,Lynnfield,8019,95
Massachusetts,Manchester,3818,95
Massachusetts,Marblehead,14449,95
Massachusetts,Merrimac,4180,0
Massachusetts,Methuen,25680,95
Massachusetts,Middleton,5532,95
Massachusetts,Nahant,2631,95
Massachusetts,Newbury,4785,95
Massachusetts,Newburyport,11908,95
Massachusetts,North Andover,17446,95
Massachusetts,Peabody,28500,95
Massachusetts,Rockport,5270,95
Massachusetts,Rowley,4156,95
Massachusetts,Salem,24537,95
Massachusetts,Salisbury,5103,95
Massachusetts,Saugus,16079,95
Massachusetts,Swampscott,9735,95
Massachusetts,Topsfield,4325,95
Massachusetts,Wenham,2613,95
Massachusetts,West Newbury,3762,86
Massachusetts,Ashfield,1236,95
Massachusetts,Bernardston,1341,95
Massachusetts,Buckland,1137,95
Massachusetts,Charlemont,764,95
Massachusetts,Colrain,974,95
Massachusetts,Conway,1335,95
Massachusetts,Deerfield,3327,95
Massachusetts,Erving,898,0
Massachusetts,Gill,1036,94
Massachusetts,Greenfield,9318,0
Massachusetts,Hawley,224,95
Massachusetts,Heath,489,0
Massachusetts,Leverett,1405,94
Massachusetts,Leyden,537,93
Massachusetts,Monroe,64,0
Massachusetts,Montague,4806,95
Massachusetts,New Salem,779,87
Massachusetts,Northfield,2092,89
Massachusetts,Orange,3677,0
Massachusetts,Rowe,260,95
Massachusetts,Shelburne,1285,89
Massachusetts,Shutesbury,1382,95
Massachusetts,Sunderland,2092,0
Massachusetts,Warwick,499,95
Massachusetts,Wendell,638,0
Massachusetts,Whately,1105,95
Massachusetts,Agawam,16037,95
Massachusetts,Blandford,772,0
Massachusetts,Brimfield,2269,0
Massachusetts,Chester,746,0
Massachusetts,Chicopee,25730,99
Massachusetts,East Longmeadow,10267,95
Massachusetts,Granville,1046,95
Massachusetts,Hampden,3315,95
Massachusetts,Holland,1472,95
Massachusetts,Holyoke,18268,88
Massachusetts,Longmeadow,10369,95
Massachusetts,Ludlow,11299,99
Massachusetts,Monson,5043,95
Massachusetts,Montgomery,574,0
Massachusetts,Palmer,6690,95
Massachusetts,Russell,909,0
Massachusetts,Southwick,5735,95
Massachusetts,Springfield,59546,90
Massachusetts,Tolland,327,99
Massachusetts,Wales,1107,95
Massachusetts,Westfield,20382,95
Massachusetts,West Springfield,13098,95
Massachusetts,Wilbraham,9102,95
Massachusetts,Amherst,16301,70
Massachusetts,Belchertown,8994,95
Massachusetts,Chesterfield,819,95
Massachusetts,Cummington,609,95
Massachusetts,Easthampton,10150,95
Massachusetts,Goshen,683,95
Massachusetts,Granby,3977,95
Massachusetts,Hadley,3559,94
Massachusetts,Hatfield,2317,95
Massachusetts,Huntington,1293,94
Massachusetts,Middlefield,330,95
Massachusetts,Northampton,17384,95
Massachusetts,Pelham,985,94
Massachusetts,Plainfield,446,95
Massachusetts,Southampton,4260,95
Massachusetts,South Hadley,10060,95
Massachusetts,Ware,4853,95
Massachusetts,Westhampton,1274,76
Massachusetts,Williamsburg,1857,95
Massachusetts,Worthington,828,0
Massachusetts,Acton,13771,95
Massachusetts,Arlington,30084,93
Massachusetts,Ashby,2094,95
Massachusetts,Ashland,9982,95
Massachusetts,Ayer,4555,99
Massachusetts,Bedford,8568,95
Massachusetts,Belmont,16212,92
Massachusetts,Billerica,23789,95
Massachusetts,Boxborough,3351,95
Massachusetts,Burlington,15057,95
Massachusetts,Cambridge,59302,84
Massachusetts,Carlisle,3594,95
Massachusetts,Chelmsford,22303,95
Massachusetts,Concord,12111,95
Massachusetts,Dracut,17687,95
Massachusetts,Dunstable,2209,95
Massachusetts,Everett,15747,93
Massachusetts,Framingham,32032,99
Massachusetts,Groton,7412,95
Massachusetts,Holliston,9562,95
Massachusetts,Hopkinton,10162,95
Massachusetts,Hudson,11889,95
Massachusetts,Lexington,19438,95
Massachusetts,Lincoln,4225,95
Massachusetts,Littleton,6389,95
Massachusetts,Lowell,40663,92
Massachusetts,Malden,25431,95
Massachusetts,Marlborough,19931,95
Massachusetts,Maynard,6676,95
Massachusetts,Medford,33809,91
Massachusetts,Melrose,18698,95
Massachusetts,Natick,21364,95
Massachusetts,Newton,52604,92
Massachusetts,North Reading,9528,95
Massachusetts,Pepperell,7467,95
Massachusetts,Reading,16561,95
Massachusetts,Sherborn,2928,95
Massachusetts,Shirley,3766,95
Massachusetts,Somerville,45270,89
Massachusetts,Stoneham,14381,95
Massachusetts,Stow,4907,95
Massachusetts,Sudbury,11592,95
Massachusetts,Tewksbury,18729,95
Massachusetts,Townsend,5706,94
Massachusetts,Tyngsborough,7468,95
Massachusetts,Wakefield,17423,95
Massachusetts,Waltham,29773,95
Massachusetts,Watertown,20683,92
Massachusetts,Wayland,9127,95
Massachusetts,Westford,14849,95
Massachusetts,Weston,7365,94
Massachusetts,Wilmington,14417,95
Massachusetts,Winchester,14307,94
Massachusetts,Woburn,22916,95
Massachusetts,Nantucket,7289,95
Massachusetts,Avon,2753,95
Massachusetts,Bellingham,9820,95
Massachusetts,Braintree,22697,95
Massachusetts,Brookline,29755,99
Massachusetts,Canton,13881,95
Massachusetts,Cohasset,5544,95
Massachusetts,Dedham,15542,95
Massachusetts,Dover,3993,95
Massachusetts,Foxborough,11240,95
Massachusetts,Franklin,20097,95
Massachusetts,Holbrook,6402,0
Massachusetts,Medfield,8342,95
Massachusetts,Medway,8291,99
Massachusetts,Millis,5501,95
Massachusetts,Milton,18029,95
Massachusetts,Needham,19844,99
Massachusetts,Norfolk,6706,95
Massachusetts,Norwood,17082,95
Massachusetts,Plainville,5433,95
Massachusetts,Quincy,45720,95
Massachusetts,Randolph,16444,95
Massachusetts,Sharon,11184,95
Massachusetts,Stoughton,15291,0
Massachusetts,Walpole,16095,95
Massachusetts,Wellesley,16023,95
Massachusetts,Westwood,10004,95
Massachusetts,Weymouth,33033,95
Massachusetts,Wrentham,7440,95
Massachusetts,Abington,9802,95
Massachusetts,Bridgewater,14549,95
Massachusetts,Brockton,40364,0
Massachusetts,Carver,7031,95
Massachusetts,Duxbury,11141,95
Massachusetts,East Bridgewater,8841,95
Massachusetts,Halifax,5008,95
Massachusetts,Hanover,9706,95
Massachusetts,Hanson,6755,95
Massachusetts,Hingham,15627,99
Massachusetts,Hull,7233,95
Massachusetts,Kingston,8531,95
Massachusetts,Lakeville,7143,95
Massachusetts,Marion,3674,95
Massachusetts,Marshfield,17575,95
Massachusetts,Mattapoisett,4738,95
Massachusetts,Middleborough,13931,95
Massachusetts,Norwell,7461,95
Massachusetts,Pembroke,11484,95
Massachusetts,Plymouth,36492,95
Massachusetts,Plympton,1986,95
Massachusetts,Rochester,3771,95
Massachusetts,Rockland,10611,92
Massachusetts,Scituate,13304,95
Massachusetts,Wareham,12760,95
Massachusetts,West Bridgewater,4574,95
Massachusetts,Whitman,8901,95
Massachusetts,Boston,307161,89
Massachusetts,Chelsea,10571,95
Massachusetts,Revere,22165,94
Massachusetts,Winthrop,10781,92
Massachusetts,Ashburnham,3699,99
Massachusetts,Athol,5450,95
Massachusetts,Auburn,10154,95
Massachusetts,Barre,3168,95
Massachusetts,Berlin,2147,95
Massachusetts,Blackstone,5032,95
Massachusetts,Bolton,3645,95
Massachusetts,Boylston,3118,95
Massachusetts,Brookfield,2009,99
Massachusetts,Charlton,7892,95
Massachusetts,Clinton,7919,95
Massachusetts,Douglas,5272,95
Massachusetts,Dudley,5919,95
Massachusetts,East Brookfield,1307,95
Massachusetts,Fitchburg,17065,88
Massachusetts,Gardner,9564,95
Massachusetts,Grafton,11208,95
Massachusetts,Hardwick,1535,95
Massachusetts,Harvard,4112,95
Massachusetts,Holden,12279,95
Massachusetts,Hopedale,3827,95
Massachusetts,Hubbardston,2947,95
Massachusetts,Lancaster,4359,95
Massachusetts,Leicester,6255,95
Massachusetts,Leominster,21717,95
Massachusetts,Lunenburg,6989,95
Massachusetts,Mendon,3891,95
Massachusetts,Milford,15053,95
Massachusetts,Millbury,7890,99
Massachusetts,Millville,1809,95
Massachusetts,New Braintree,675,95
Massachusetts,Northborough,9817,95
Massachusetts,Northbridge,9669,94
Massachusetts,North Brookfield,3029,89
Massachusetts,Oakham,1274,95
Massachusetts,Oxford,7574,95
Massachusetts,Paxton,2905,95
Massachusetts,Petersham,893,0
Massachusetts,Phillipston,1109,95
Massachusetts,Princeton,2501,95
Massachusetts,Royalston,757,95
Massachusetts,Rutland,5322,95
Massachusetts,Shrewsbury,20955,95
Massachusetts,Southborough,6624,95
Massachusetts,Southbridge,7532,95
Massachusetts,Spencer,6326,95
Massachusetts,Sterling,5527,0
Massachusetts,Sturbridge,5964,95
Massachusetts,Sutton,6199,95
Massachusetts,Templeton,4368,95
Massachusetts,Upton,5111,95
Massachusetts,Uxbridge,8409,95
Massachusetts,Warren,2598,95
Massachusetts,Webster,7983,95
Massachusetts,Westborough,10427,95
Massachusetts,West Boylston,4796,95
Massachusetts,West Brookfield,2285,95
Massachusetts,Westminster,5189,95
Massachusetts,Winchendon,5053,95
Massachusetts,Worcester,72412,95
Michigan,Alcona County,7063,99
Michigan,Alger County,5135,99
Michigan,Allegan County,67182,99
Michigan,Alpena County,16771,99
Michigan,Antrim County,15415,95
Michigan,Arenac County,8830,99
Michigan,Baraga County,4033,99
Michigan,Barry County,35914,99
Michigan,Bay County,53505,99
Michigan,Benzie County,12259,99
Michigan,Berrien County,85000,95
Michigan,Branch County,20540,99
Michigan,Calhoun County,65568,99
Michigan,Cass County,26221,99
